,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,9.192836826213247,1.9485830707786185,-1.1231661649251472,3.6337308974191362,-1.1951101242170636,1.4114244518030494,2.1593698677702,-0.39840723004087825,-0.15711835944336833,-0.8774018798938623,0.2629554550864011,-0.8590144769277118,0.1033876648391057,-0.6908040970281295,-0.6017931267707374,0.7451157920353161,-0.2654707767715871,-0.5495626930762945,-0.1337675001229306,0.3455649046559691
1,2.3878017958022166,-3.7681717420675658,-0.5292926867404227,1.1182638623273597,0.6217749802052801,0.028656354525271276,0.013358093546657863,0.24098845852526665,-0.7119048160296907,1.1069949438631694,0.8131196576776285,0.157922585413176,-0.9435292834681405,-0.6534753274907945,0.008974867133121497,-0.6488086944897452,-0.017212203485032915,0.3182973812925287,0.24756462881976748,-0.11413307967699769
2,5.733896279731705,-1.0751737966209114,-0.5517475931812116,0.912082671018819,-0.17708589843162886,0.5414521472561725,-0.6681664837396035,0.09737373820709085,0.024065642825559667,0.4542753997551013,-0.6056039131743329,0.12438706125322811,-0.4106266018947077,0.016679758748322487,0.48341974420273714,0.3251105273308383,0.19091848122059876,-0.08797493212416842,0.3926263614438518,-0.2045322316832111
3,7.122953197708884,10.275589121812812,-3.232789547975113,0.15254703016112023,-2.960878401828487,3.053421824617078,1.429910699232581,1.059565241132606,-1.405439666737944,-1.1169752748852833,-1.151513501654201,1.011315806729041,-0.9332711619618452,-0.4874168970394012,-0.1688478322926266,0.0513702465441987,0.48263389447675564,-0.0358747692800301,0.026747615167627595,-0.46473366456713344
4,3.9353020736780984,-1.9480715678001708,1.389766726311887,2.9406393466998377,0.5467474017693326,-1.226494642726395,-0.9362125458835744,0.6363760610799988,-0.26380546389963183,0.37770446813105724,0.6513596404464657,-0.11051543333814577,0.3879479678874826,-0.5391805478503635,0.3103194924664711,-0.15260581230751655,0.13314231267927157,-0.018714241227039987,-0.46143589629992726,0.06549539377225296
5,2.380247150345936,3.9499288955501646,-2.934876793295821,0.9410368715107568,-1.0560419315215388,-0.45103865197505755,0.49044511571859584,-0.16544387692292323,-0.13347309933826346,-0.5304312173874975,0.10976632203388317,0.08144149848212659,-0.026274449855209013,0.00313670108706183,0.17860459098063505,-0.0127168377478572,0.19688643987039614,-0.297538635313795,0.12984062912363656,-0.07123715959238268
6,2.2388833080524058,-2.690031277298063,-1.6399129289299472,0.14933988773219706,0.04035951797864591,-0.12894843436958592,-0.30156744574506905,0.08369819031124526,-0.08002457152881275,0.21914335194732296,0.3936897083560189,0.242189078579472,-0.35225160790894433,-0.22179651272757614,-0.060908915711571365,-0.02796789261173624,-0.32036454420548394,0.12312527481136792,-0.0035270600128030744,-0.044488662073155785
7,2.143298500377546,2.3402440069495443,-0.8719472621970124,-0.1270428573145481,-1.4274366729137151,-1.2570391922409294,0.9740998490315589,-0.6533382619527804,0.24818364707282042,1.0005861248381678,-0.19648656371288994,-0.2780362188955485,-0.4610361417851856,-0.09622026025332688,-0.18764322165115302,-0.3368058449483541,0.1615635356262802,-0.049133003558585256,-0.21987637522144923,-0.010642497203315946
8,3.174924293083734,3.3918129518468443,-3.1199859103786545,-0.6012970531658887,-1.5222903919203818,0.5595447276551292,-0.21510369959346032,-0.6873411939753629,0.5119238979503721,0.029187464384102618,-0.5605143369211637,0.07888625447140797,0.49343566468717565,0.11215160244708391,0.034267256967520275,0.5075044508380016,0.2857266480522308,-0.28732981908187455,0.18243134790430093,-0.019785641120103416
9,6.351746789526095,7.727174066864847,-4.341915813265783,-3.3752015799434782,1.7102631424409236,-0.723908740315917,2.519839824474653,0.3651488894147553,-0.717396687331372,-1.1656307898671827,0.5490377392424978,-1.0851169122653397,-0.3758056237888277,-0.0006039025150319314,1.2072022967200533,-1.1328216120912267,0.7591362018394043,-0.23894875142888228,0.12768076173755744,0.1780806097112526
