,0
-0.41176832947641173,0.6229368743796817
-0.6079354979012521,1.1367046586266227
-0.08420010867623945,0.6030037094520164
0.5423583780018865,1.129115963256878
0.5449936278617935,0.004212797309301422
-0.5506099336664855,0.6354728223508485
0.5505147791187438,-0.845608366707381
-0.5135618387508136,0.2465796593740363
-0.3362382588733154,0.07743861764040615
-0.4370230579455948,0.5514778838258111
0.02453820769779791,1.8376418835689055
-0.06116242683838402,1.492795561063923
0.91106884481492,1.0222185973626505
-0.3473203007993147,1.3640291644076352
0.11802009262202254,0.4453740635765246
0.21001158902661177,1.0777163136627435
-0.0007339405436116442,1.5886257487659847
0.5050301951938614,1.0806396074939788
0.1676831361911164,-0.756653101506571
-0.03556336986616741,0.8174437357440404
0.21787420189384848,1.123306424499929
0.26383362524125176,0.23010890262973333
1.3055261456861005,-0.39917309339244367
0.24767452998786157,-0.8398600653149392
0.004811803381373887,0.19776087530072864
0.880271865347974,-0.8319506364968172
-0.4799817661644607,1.2074949211870298
1.1039086995383196,-0.13601913069247112
-0.3846005764506651,0.5425473459708189
0.25159152140117497,1.992231703847251
0.9311182130093396,0.3874880345172699
-0.10238466359479127,1.7118140312456722
1.2161766241503567,-0.14354141359585107
0.7552367046527745,0.985599652061596
0.7433007796473543,0.21677747633555558
-0.44357604246261084,1.1353494896085035
0.2916515913794522,2.2506126842134195
0.28756308724286206,-1.154165339193759
0.40087311925803654,-0.6343969762424816
0.5417828077382969,0.8869917407409612
-0.29765643661193875,0.5704572208337826
0.8044797487275727,-0.11111808896545022
0.22332968519017743,-0.6357771626820805
1.1147291150738965,-0.38129184841257246
0.5829513266967508,0.0030621202184846485
-0.05843234223841476,0.17521280760528943
0.7152410388437513,-0.2349248114350349
-0.6491551163803505,1.4026310517108405
-0.7973640604060032,2.027354600785514
0.5184655873976914,-0.7722098810264227
-0.34154978213242343,0.6262723785307718
-0.5240678833705137,1.7996356728204155
0.297497928459323,1.88216267075922
0.3475253102583156,1.7359935624511729
0.5060045712081175,-0.768131789618846
0.9378213508143006,0.16071249007386013
0.23480280693278732,-0.15059216926841645
0.40565098209302664,-1.1423491932795549
-0.44186661336773,1.104665515130478
-0.45459449386124196,1.156846781437225
0.1528873093659494,0.8303507514730435
0.5394857325731734,0.14054833489700802
-0.3787981357663552,0.15189512194599697
-0.5672043001376019,0.4833581380030393
0.284511686834499,0.16946568236876686
0.4009569331967863,-1.085594274701049
0.2886795706019102,0.5254743629167955
-0.2452022342017357,0.7807525017995882
0.8467259292634226,-0.5103180294875573
0.1543730788703379,2.2816970680996542
-0.10946858647201974,-0.378572293523404
-0.41924244020038437,1.2268590889014694
-0.2797068376947489,0.8653198254762098
0.6653815216649954,0.32781890790106716
0.5228736428382643,2.2880172107978107
0.39140826482013774,-0.09365991806590962
0.7399360818618176,0.934326756540114
-0.4387197883133068,0.5738420210965405
1.013979560105051,-0.45874685516337177
0.8737174381338738,0.8523775626706079
-0.6879887398866391,0.8569242967351521
0.7424819684406496,-0.3682651759815262
1.1993351296356127,0.4178207360038436
0.0829732677975952,2.3689082803380757
1.0175519695927453,0.4266622131528609
0.6298437167881106,0.7744329872917366
0.44888827315470314,-0.7715446408066842
0.9981668323783237,-0.24713287431974848
1.0586934386113684,0.06882618454954487
-0.09497333828415147,1.9406436428305585
0.6212594198781136,-0.044637182011581546
0.7170864993552205,0.6933861878453165
-0.43182406427746656,0.3091014523951983
0.5005493121240429,-0.3698553391842686
-0.18516527493391222,1.3464361695039193
0.09249834278676576,-1.093117449790363
-0.47491544632220445,0.52300978315441
1.1796599083370598,0.10002492414951512
0.34649261740526693,-0.7606275148977211
1.1707138749054713,-0.8079518838008108
0.791183617569511,0.8501217031409322
-0.3656568783842797,0.45570346394853506
-0.46710821818250525,1.5836417873258681
0.46762731454051504,0.6633504457577442
1.1120465437211584,-0.5721174680983513
0.43772977104531685,2.07222252772394
-0.10900894619577095,1.6117064627284592
-0.8341520499739219,1.3006957085557505
-0.016868637771186523,2.0294866403220655
0.21129641970543162,-0.778971728677563
0.4277397246610761,0.8257559324302111
-0.3380117855543382,0.4868284740144646
-0.3105888246519397,1.880820455781191
1.0714197823112115,0.6863066144252843
0.9481040509600922,-0.10409499399962376
0.30938577860541,0.06790814175355217
0.1574251298396353,1.0233502956134661
1.1734940463059744,0.36204233950672515
0.4388547266257865,0.7913069564419075
-0.6481374685369342,0.8172685903490609
-0.37718002606048406,1.7001920896814617
-0.1938166335564851,1.2364199692454543
-0.22679107040539803,1.6582427639483328
0.5436104099769913,-0.666091430775777
0.5132169950516713,1.0493425806036427
0.6139672802035427,-0.7303520332121244
0.2420955119448604,2.328805286009451
0.605480857631715,0.8045007440290405
1.1635182890600078,0.11340949938980405
0.3776152616480768,2.256419112564673
0.21475637725197572,2.098832913377548
0.9308180589400472,-0.6071543863558763
0.3077232248670715,1.9053946402268453
1.2204046039355576,-0.13725103107420758
