,0
1.0694247262541225,-0.7463655339605381
0.4325184930426701,1.8594880288331501
0.7729469493914112,-0.7700261917704895
-0.24179724130637803,1.7425128476012635
-0.46895097382666745,1.1666352055960134
0.590545049690062,-0.7316070277143244
0.11590682693563234,-0.07670806438279282
0.30330971286540437,-0.012613048181326404
0.6501967123381222,1.8065624885864666
0.6033104966888813,4.5216291152353795e-05
0.5859505823990724,2.148944452749513
0.3641514835548863,1.1497029356913495
0.7490330922765601,0.7504652015159159
-0.045353573229563224,0.9563173404893073
0.43071337652560937,2.1245965921137726
0.7597128690688781,-0.013878874624956752
-0.3627112470874656,1.102122418454767
0.6857360781271622,-1.153326344488651
-0.5438323408021267,0.8798002031846839
-0.14618464269664164,1.577275444342353
1.0181293478731228,0.21978532573909507
0.16572856785885196,1.654360589700052
0.18626004632395327,-0.865969395566347
1.1598192929387943,0.4001441854440946
0.7774803289955582,0.5744202271951068
-0.22560951732152823,-0.04362458612957798
1.064826211517213,0.5685237970946805
0.6670034861528736,-0.5905373524411144
0.025246669252188825,2.149400572926701
-0.38811312055405833,1.011672318559079
0.9486143301226543,0.18180675220421966
0.7435168622503049,-0.12395482202254676
0.5040232042521726,-0.22227016131765978
-0.08810740705994471,-1.111850256095035
0.5994556357668404,-0.965305085743113
-0.46372353409253464,2.235101756037032
0.8035626819738817,-0.5644211708318518
0.29772705000641947,-1.3123214204250089
-0.16230498661599105,1.9935395313469155
-0.35352699329562715,1.640562782502242
0.6271281617652942,1.0142238150330347
0.2676345933923181,-0.04652837962820701
-0.08165046953293434,0.9493341665483213
0.4948314531419328,-0.9268780760582807
-0.6484313393436283,1.1898080804987785
-0.4025341328797972,1.2460344349543053
-0.249293957841981,1.4790152759491881
0.7270064861450527,0.2707274564900063
0.605484238444574,0.6489002509036571
0.40598678779765596,0.5244896462087735
0.4843550065286817,-0.7583056763570698
0.5204286848227264,0.16462617218051892
0.061058809058275404,1.5659698951819032
-0.5481131918084376,1.0089024367431163
0.17390530906392743,1.0826290033138237
0.40349141239154984,-0.055210601380097105
0.976531354145783,0.02226087211197919
-0.1873523552281932,1.192588855083994
0.8471930316472481,0.5444017245346577
0.26793425052293607,-0.5934151494615401
-0.3747040098006969,0.6941413177367401
0.7869783966748867,1.642828059558902
-0.3513773923302158,1.2935400895185012
0.0368673630042895,-0.21166750279253155
0.3537084161352425,-0.8292422325204126
-0.36121578134701626,1.0122494338018335
-0.10584139041181664,1.786914783228909
0.18221254243467375,1.5718841012857543
-0.546888786772916,0.6238480794341975
-0.4235419876265315,0.6972582340952898
0.21726029362080373,0.05420327128318256
-0.3035353627746975,0.3420835733013722
-0.43894127680794537,1.3433484721166264
-0.34264088439294443,0.3630806295004888
0.59074101242942,0.1560254157951975
0.1991485671645144,-0.7179604943877718
0.15403017378313705,2.245391528180623
0.9808881834806153,-0.7734892374449791
0.4255640011485561,-0.03730825461602391
